LocationID (QRCode),Latitude,Longitude,Description,Moderator (0/1),Active (0/1),Dosimeter,Collected Flag (0/1),Wear Period,System_Date Deployed,System_Date Collected,Mismatch (0/1), my_Date Deployed, my_Date Collected, recordID
SSRL-097,37.41824341,-122.2006915,BL 6-0 Hutch Wall,0,1,BA00042111Q,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, 16E27BBB-FF19-4010-8C33-DB6F91A589D7
SSRL-097,37.41824341,-122.2007171,BL 6-0 Hutch Wall,0,1,BA001320698,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, 9C29F615-66D2-4435-9DE4-91FD101E8CCA
SSRL-097,37.41821289,-122.200728,BL 6-0 Hutch Wall,0,1,BA000293474,1,7-1-2019,08/07/2019,01/28/2020,0,08/07/2019,01/28/2020, 354E59C7-1635-4405-A7DF-5A6E32DD1CF1
SSRL-097,37.41844959,-122.201247,BL 6-0 Hutch Wall,0,1,BA001945305,1,1-1-2019,07/11/2019,08/07/2019,0,07/11/2019,08/07/2019, D4338F5A-934A-4AE3-9499-45781BC57DD0
SSRL-099,37.41824341,-122.200692,BL 6-2Workstation,0,1,BA000267453,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, D92104A6-1702-44C6-86A4-9AA4F8D8D8DF
SSRL-099,37.41824341,-122.2007221,BL 6-2Workstation,0,1,BA00045946U,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, 95930EF0-DF64-4852-866C-6C2FBD9FFF45
SSRL-099,37.41821289,-122.2007386,BL 6-2Workstation,0,1,BA001526080,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, 940B9BC4-815F-4E9D-BC8E-15862242E32D
SSRL-099,37.41817579,-122.2012778,BL 6-2Workstation,0,1,BA001933714,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, CC9206FA-40C2-4C88-AAEC-A46EF87E516F
SSRL-100,37.41821289,-122.200674,6-2 Workstation SPEAR side Hutch wall,0,1,BA00101351Q,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, 3B5AF0A4-92F4-4004-A746-1FA76639E4AE
SSRL-100,37.41821289,-122.2007502,6-2 Workstation SPEAR side Hutch wall,0,1,BA00212028H,1,1-1-2020,01/31/2020,07/15/2020,0,01/31/2020,07/15/2020, DD279B4F-044D-43D1-A731-4325822B1BCF
SSRL-100,37.41821289,-122.2007375,6-2 Workstation SPEAR side Hutch wall,0,1,BA00013371L,1,7-1-2019,08/05/2019,01/31/2020,0,08/05/2019,01/31/2020, 14E208B6-B151-4E11-97CC-D0E7CF6D8080
SSRL-100,37.41856012,-122.2005367,6-2 Workstation SPEAR side Hutch wall,0,1,BA001616708,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 9622DBE7-4EF5-41F4-AECD-724D32C815A2
SSRL-101,37.41867065,-122.2013724,HPI 7-0 hutch wall ,0,1,BA00168394X,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, C97D0C9E-B204-4E80-8BF3-9CC49DD57E20
SSRL-101,37.41860962,-122.201655,HPI 7-0 hutch wall ,0,1,BA001480674,1,1-1-2020,01/29/2020,07/27/2020,0,01/29/2020,07/27/2020, FBC7525D-8B63-49D1-8361-837817A239C3
SSRL-101,37.41873169,-122.2014231,HPI 7-0 hutch wall ,0,1,BA000294638,1,7-1-2019,08/05/2019,01/29/2020,0,08/05/2019,01/29/2020, 7BDBF80E-271F-4224-B661-EE06D61203E2
SSRL-101,37.41859511,-122.2010393,HPI 7-0 hutch wall ,0,1,BA00006769X,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 51BEFA29-EC7C-4614-A876-4A7C0514ADD2
SSRL-102,37.41864014,-122.2013373,HPI 7-0 hutch roof on blue rack 703,0,1,BA00014305J,1,7-1-2020,07/17/2020,01/15/2021,0,07/17/2020,01/15/2021, 29175159-AC06-4397-AC16-646239CF9B21
SSRL-102,37.41864014,-122.2014098,HPI 7-0 hutch roof on blue rack 703,0,1,BA00198584O,1,1-1-2020,01/31/2020,07/17/2020,0,01/31/2020,07/17/2020, 6115D1EB-71B7-4B1B-B52C-D75B378E5AB7
SSRL-102,37.41873169,-122.2014475,HPI 7-0 hutch roof on blue rack 703,0,1,BA000574923,1,7-1-2019,08/13/2019,01/31/2020,0,08/13/2019,01/31/2020, D657ADBE-6B53-4A25-9E7D-23BE6BAA28B9
SSRL-102,37.41816339,-122.2012604,HPI 7-0 hutch roof on blue rack,0,1,BA00085298R,1,1-1-2019,07/11/2019,08/13/2019,0,07/11/2019,08/13/2019, 3E8E3769-7ED8-4491-A10D-1E2515327447
SSRL-103,37.41870117,-122.2012181,7-1 workstation,0,1,BA000293086,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, 361A49BF-4D3D-4B0D-A0A8-C08150B255B8
SSRL-103,37.41864014,-122.2014692,7-1 workstation,0,1,BA002138264,1,1-1-2020,01/29/2020,07/27/2020,0,01/29/2020,07/27/2020, 1A44235B-9AB4-4620-8A0B-3FADAD74F3BB
SSRL-103,37.41873169,-122.2011577,7-1 workstation,0,1,BA001912247,1,7-1-2019,08/05/2019,01/29/2020,0,08/05/2019,01/29/2020, 7620C74F-0219-4EB9-A81D-AC3F4A504438
SSRL-103,37.41849502,-122.2004702,7-1 workstation,0,1,BA000648231,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, AD95F1F6-A80C-4CF2-83CB-1B386C768848
SSRL-105,37.41867065,-122.201364,7-2 workstation- on cube wall next to 7-0 hutch door,0,1,BA00148678P,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, DA0285E6-ADE3-4F88-A6F1-3E89BABEB600
SSRL-105,37.41864014,-122.2013189,7-0 workstation,0,1,BA000520778,1,1-1-2020,01/31/2020,07/27/2020,0,01/31/2020,07/27/2020, 11DD85B4-A7D3-4044-B720-68CB9CF25E3A
SSRL-105,37.41873169,-122.2013647,7-0 workstation,0,1,BA00204376A,1,7-1-2019,08/05/2019,01/31/2020,0,08/05/2019,01/31/2020, 535C659B-89AF-48F8-BA51-A3FED98EAB17
SSRL-105,37.41823017,-122.2014469,7-0 workstation,0,1,BA00199184V,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 4108DA39-8FF1-455F-9B58-6C01B3FE759A
SSRL-106,37.41867065,-122.2010734,BL 8-2 Work Station on Blue Rack,0,1,BA00075944S,1,7-1-2020,10/09/2020,01/12/2021,0,10/09/2020,01/12/2021, 17299EB7-61ED-4C10-889B-0F5393B5274B
SSRL-106,37.41867065,-122.2010734,BL 8-2 Work station on blue rack,0,1,BA001206393,1,1-1-2020,01/28/2020,07/27/2020,0,01/28/2020,07/27/2020, C520123B-CFB9-4CAF-AD6D-9881F3041AA2
SSRL-106,37.41873169,-122.2010541,BL 8-2 Work station on blue rack,0,1,BA001583923,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, 11725566-E4B3-4C81-AB4D-FE2F10370459
SSRL-106,37.41859305,-122.2010696,BL 8-2 Work station on blue rack,0,1,BA000672660,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, A00F411C-8BB0-4F1D-9BEC-5009A92B834F
SSRL-107,37.41870117,-122.2011,BL 8 SPEAR wall penet bare 6 EM6,0,1,BA00154498T,1,7-1-2020,07/17/2020,01/12/2021,0,07/17/2020,01/12/2021, 97D5BE95-7ED3-4D8C-85DF-1BF17E2B4B81
SSRL-107,37.41867065,-122.2010904,BL 8 SPEAR wall penet bare 6 EM6,0,1,BA000628118,1,1-1-2020,01/28/2020,07/17/2020,0,01/28/2020,07/17/2020, A128D2C9-169C-4475-B7D0-3B39B07AD1FC
SSRL-107,37.41873169,-122.2011574,BL 8 SPEAR wall penet bare 6 EM6,0,1,BA00062898M,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, 0212B5F1-097D-4445-9480-777E8355C182
SSRL-107,37.41826266,-122.2013855,BL 8 SPEAR wall penet bare 6 EM6,0,1,BA002166661,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, A70A4FDB-24A4-4650-AD31-F8BF9AEFE245
SSRL-108,37.41870117,-122.2011031,downstream on blue support bare 7 EM 7,0,1,BA002058248,1,7-1-2020,07/17/2020,01/12/2021,0,07/17/2020,01/12/2021, 009E5A63-BD5B-4097-AFA5-BBD60FBBD180
SSRL-108,37.41867065,-122.2010299,downstream on blue support bare 7 EM 7,0,1,BA00185208Z,1,1-1-2020,02/03/2020,07/17/2020,0,02/03/2020,07/17/2020, 1CB6EA36-25CB-40BE-802F-7D97E5729733
SSRL-108,37.41870117,-122.2011893,downstream on blue support bare 7 EM 7,0,1,BA001637019,1,7-1-2019,08/07/2019,02/03/2020,0,08/07/2019,02/03/2020, 9BE2F70D-50B6-4199-8DF2-72F6DEBC6E72
SSRL-108,37.41834551,-122.2015496,downstream on blue support bare 7 EM 7,0,1,BA001922056,1,1-1-2019,07/11/2019,08/07/2019,0,07/11/2019,08/07/2019, 3DE04595-53E0-424A-B6C1-8F0B913348C3
SSRL-109,37.41870117,-122.2011005,downstream on blue support  bare 8 EM 8,0,1,BA00013904A,1,7-1-2020,07/17/2020,01/12/2021,0,07/17/2020,01/12/2021, A5D2AC7D-3811-4F14-B9DA-B0514A867A6C
SSRL-109,37.41867065,-122.2010829,downstream on blue support  bare 8 EM 8,0,1,BA00035956V,1,1-1-2020,01/28/2020,07/17/2020,0,01/28/2020,07/17/2020, A7E5DD15-3FEA-4639-8E91-580F540D6193
SSRL-109,37.41873169,-122.2011074,downstream on blue support  bare 8 EM 8,0,1,BA00096289N,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, 1790CEA7-C0AB-492B-A79A-23F01A88E11A
SSRL-109,37.41849627,-122.2006425,downstream on blue support  bare 8 EM 8,0,1,BA000322588,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 6D5BEE60-ECA6-4832-8642-6A792D6C3BF2
SSRL-111,37.41870117,-122.2010984,SPEAR wall adj bl 8-2- past rolling block door,0,1,BA002474733,1,7-1-2020,07/17/2020,01/12/2021,0,07/17/2020,01/12/2021, 16F6E3B6-6AF9-4AB8-BE4D-D73C7FF1DF3B
SSRL-111,37.41867065,-122.2011052,SPEAR wall adj bl 8-2- past rolling block door,0,1,BA00155985P,1,1-1-2020,01/31/2020,07/17/2020,0,01/31/2020,07/17/2020, B13C950D-5F0D-4390-86C8-AFFB59BAB0AD
SSRL-111,37.41873169,-122.2010861,SPEAR wall adj bl 8-2- past rolling block door,0,1,BA00202148F,1,7-1-2019,08/20/2019,01/31/2020,0,08/20/2019,01/31/2020, 78E51EA3-D2D7-43B9-BBB0-8F418A044091
SSRL-111,37.41818196,-122.201107,BL 9 SPEAR wall adj bl 8-2 bar 9,0,1,BA00089947G,1,1-1-2019,07/11/2019,08/20/2019,0,07/11/2019,08/20/2019, C6AE1B97-866E-4708-849C-98F3DD58533D
SSRL-113,37.41864014,-122.2009505,BL 9 HPI adj to rolling block door,0,1,BA00101615G,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, BC7E604F-28FB-4D05-AA9F-AB65DD54A474
SSRL-113,37.41867065,-122.201072,BL 9 HPI adj to rolling block door,0,1,BA00110122U,1,1-1-2020,01/28/2020,07/27/2020,0,01/28/2020,07/27/2020, 53118B12-F7F6-4469-A882-1BE312EA1754
SSRL-113,37.41873169,-122.2011056,BL 9 HPI adj to rolling block door,0,1,BA000686801,1,7-1-2019,07/30/2019,01/28/2020,0,07/30/2019,01/28/2020, 4E23B768-73E3-4623-98D9-25BA09CC1A60
SSRL-113,37.41816136,-122.2014525,BL 9 HPI and HPI wall ,0,1,BA00117067B,1,1-1-2019,07/11/2019,07/30/2019,0,07/11/2019,07/30/2019, A3C1FCAF-570C-4533-B312-B321FD0E7CC4
SSRL-114,37.41860962,-122.2009328,BL 9-1 d/s hutch beside window,0,1,BA000836050,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, 1B025C6E-384E-4903-AF59-C915EE05390A
SSRL-114,37.41860962,-122.2009671,BL 9-1 d/s hutch beside window,0,1,BA00007749Y,1,1-1-2020,01/28/2020,07/27/2020,0,01/28/2020,07/27/2020, 9BA020AC-65CE-4C75-91BB-F548C90347C3
SSRL-114,37.41860962,-122.200967,BL 9-1 d/s hutch beside window,0,1,BA00078706T,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, E3C73CAF-2168-4AE6-B9DD-FEDFEA8382EE
SSRL-114,37.41830739,-122.2009265,BL 9-1 d/s hutch beside window,0,1,BA00090387V,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 5F63D680-6D2B-4F05-9A46-14082BA162BB
SSRL-115,37.41860962,-122.200924,BL 9-0 Hutch wall adj entry door,0,1,BA000561847,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, 3FE33953-8416-480B-A037-6E56CCC30834
SSRL-115,37.41867065,-122.2010577,BL 9-0 Hutch wall adj entry door,0,1,BA002027582,1,1-1-2020,01/28/2020,07/27/2020,0,01/28/2020,07/27/2020, 32A98DE8-DEDD-41CF-BAC5-A2E6CD4274D3
SSRL-115,37.41870117,-122.2010634,BL 9-0 Hutch wall adj entry door,0,1,BA001039439,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, C22273A9-9B8B-4C5A-90DB-201F57E3C5AB
SSRL-115,37.41805595,-122.201278,BL 9-0 Hutch wall adj entry door,0,1,BA00101123T,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, B3B19F4A-91D3-45DC-AC6A-16440CBFB670
SSRL-116,37.41870117,-122.2011097,BL 10-0 HPI: wall,0,1,BA002476903,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, F7E61C16-C8CC-4B99-8912-563C9323B3FD
SSRL-116,37.41870117,-122.2011329,BL 10-0 HPI: wall,0,1,BA00151799O,1,1-1-2020,01/29/2020,07/27/2020,0,01/29/2020,07/27/2020, 58DE0286-A7C3-47F7-8447-1242FED3A694
SSRL-116,37.41873169,-122.2012365,BL 10-0 HPI: wall,0,1,BA000933070,1,7-1-2019,08/07/2019,01/29/2020,0,08/07/2019,01/29/2020, C0CCED70-AF83-4065-975D-E76A2B637C47
SSRL-116,37.41830345,-122.2013634,BL 10-0 HPI: wall,0,1,BA001931453,1,1-1-2019,07/11/2019,08/07/2019,0,07/11/2019,08/07/2019, 89E584D4-CE06-4610-8B46-E976E723E1F4
SSRL-117,37.41867065,-122.2011558,BL 10-0 HPI Roof,0,1,BA00149968J,1,7-1-2020,10/09/2020,01/12/2021,0,10/09/2020,01/12/2021, 6720D6B7-7C27-426A-8672-361BC528F02C
SSRL-117,37.41870117,-122.201189,BL 10-0 HPI: roof,0,1,BA00149968J,1,7-1-2020,07/17/2020,10/17/2020,0,07/17/2020,10/17/2020, 737DA984-9B31-449E-8EC6-F84C456444B7
SSRL-117,37.41867065,-122.2011558,BL 10-0 HPI: roof,0,1,BA00031118F,1,1-1-2020,01/31/2020,07/17/2020,0,01/31/2020,07/17/2020, 2C765B95-2C5A-4E3F-ABBF-1866A3C5B5FD
SSRL-117,37.41873169,-122.2012086,BL 10-0 HPI: roof,0,1,BA000127558,1,7-1-2019,08/13/2019,01/31/2020,0,08/13/2019,01/31/2020, 73DD22E7-C3B3-45BE-A824-1859F9553418
SSRL-117,37.41816348,-122.2010345,BL 10-0 HPI: roof,0,1,BA001685307,1,1-1-2019,07/11/2019,08/13/2019,0,07/11/2019,08/13/2019, 9EC4E952-D1B3-483C-8DFC-65EE07849C0B
SSRL-118,37.41870117,-122.2011875,BL 10-2 Workstation,0,1,BA00131119C,1,7-1-2020,07/27/2020,01/15/2021,0,07/27/2020,01/15/2021, 38EDB6A5-EA81-4DCD-8684-6EE60D8CAE3F
SSRL-118,37.41870117,-122.2011506,BL 10-2 Workstation,0,1,BA00105365D,1,1-1-2020,01/29/2020,07/27/2020,0,01/29/2020,07/27/2020, 4CA1A545-20BE-4FC1-804D-EDC8607AF685
SSRL-118,37.41873169,-122.2011628,BL 10-2 Workstation,0,1,BA00084011I,1,7-1-2019,08/05/2019,01/29/2020,0,08/05/2019,01/29/2020, E83B2612-9731-4628-BF2F-E4698CB947DC
SSRL-118,37.41861152,-122.2009345,BL 10-2 Workstation,0,1,BA000772254,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 58DC77B0-4642-4D8C-85D9-C46EBDEBC969
SSRL-120,37.41821289,-122.2011272,BL 11 ratchet wall close to BL11-3 workstation,0,1,BA00093861W,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, 248ACAF2-1D50-4F49-8CC0-5200D5243580
SSRL-120,37.41818237,-122.2009562,BL 11 ratchet wall close to BL11-3 workstation,0,1,BA00027406A,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, 97CF29C1-60CC-474D-AE68-D586E3C789F7
SSRL-120,37.41821289,-122.20113,BL 11 ratchet wall close to BL11-3 workstation,0,1,BA00066958K,1,7-1-2019,07/30/2019,01/28/2020,0,07/30/2019,01/28/2020, 9EC1352B-B686-40D2-B679-C4E61FA278A9
SSRL-120,37.41824799,-122.2007561,BL 11 ratchet wall close to BL11-3 workstation,0,1,BA00014178A,1,1-1-2019,07/11/2019,07/30/2019,0,07/11/2019,07/30/2019, A9794D68-CD8C-440F-AB65-5A2CBE6A4FBB
SSRL-121,37.41821289,-122.2009759,BL 11-0 HPI: roof,0,1,BA001514382,1,7-1-2020,07/17/2020,01/15/2021,0,07/17/2020,01/15/2021, CE0BD866-6B2C-437A-8E96-3550C70EB50A
SSRL-121,37.41821289,-122.2010893,BL 11-0 HPI: roof,0,1,BA00103662F,1,1-1-2020,01/31/2020,07/17/2020,0,01/31/2020,07/17/2020, DB8DFA69-DED6-4905-A560-DDF85C135EBA
SSRL-121,37.41827393,-122.2011672,BL 11-0 HPI: roof,0,1,BA00166188W,1,7-1-2019,08/13/2019,01/31/2020,0,08/13/2019,01/31/2020, 843E3182-C4F8-418B-8F18-479ABAE0A1DD
SSRL-121,37.41797677,-122.2010073,BL 11-0 HPI: roof,0,1,BA00102813F,1,1-1-2019,07/11/2019,08/13/2019,0,07/11/2019,08/13/2019, FED0168E-5531-4DA8-8DF7-95FFF37A8390
SSRL-123,37.41821289,-122.2012899,BL 11-1 Work station (panasoinic ,0,1,BA00127899M,1,7-1-2020,07/20/2020,01/11/2021,0,07/20/2020,01/11/2021, 849697A1-90F7-4F83-AE2A-1C4682D2B74F
SSRL-123,37.41821289,-122.2011057,BL 11-1 Work station (panasoinic ,0,1,BA00035000U,1,1-1-2020,01/28/2020,07/20/2020,0,01/28/2020,07/20/2020, BE220E03-F077-4C1E-81AE-CC4C8250D75B
SSRL-123,37.41824341,-122.2013117,BL 11-1 Work station (panasoinic ,0,1,BA000501984,1,7-1-2019,08/07/2019,01/28/2020,0,08/07/2019,01/28/2020, D9E91850-94D4-442E-B620-0430D59594BB
SSRL-123,37.41810786,-122.2010204,BL 11-1 Work station (panasoinic ,0,1,BA00168033B,1,1-1-2019,07/11/2019,08/07/2019,0,07/11/2019,08/07/2019, CB82E424-D5F9-40D0-A25E-EAA8A52A9828
SSRL-124,37.41821289,-122.2012923,BL 11-0 door,0,1,BA00095709M,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, 475678A5-2462-408E-9ACB-8C1B89498643
SSRL-124,37.41818237,-122.2011009,BL 11-0 door,0,1,BA001682824,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, 4C1F41C2-34EA-46C1-8470-81787E42D27D
SSRL-124,37.41818237,-122.2010812,BL 11-0 door,0,1,BA00103265H,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, CD25606E-D23B-4CFC-84A4-A4FD128B3318
SSRL-124,37.41854792,-122.2011151,BL 11-0 door,0,1,BA000257909,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, 2A8FE502-86D2-4F90-A0D7-C39C1B4D23EE
SSRL-127,37.418396,-122.2007798,BL 12 HPI: wall,0,1,BA00032212O,1,7-1-2020,07/27/2020,01/12/2021,0,07/27/2020,01/12/2021, AD4554DB-922F-44A0-AD68-19863D235F21
SSRL-127,37.41845703,-122.2008443,BL 12 HPI: wall,0,1,BA00169996G,1,1-1-2020,01/28/2020,07/27/2020,0,01/28/2020,07/27/2020, FCAE9088-9727-4928-A941-88B1EF2B5E87
SSRL-127,37.418396,-122.2008243,BL 12 HPI: wall,0,1,BA00079764Q,1,7-1-2019,08/05/2019,01/28/2020,0,08/05/2019,01/28/2020, 85ECA284-3333-471C-8E24-40881D2E4146
SSRL-127,37.41812289,-122.2014864,BL 12 HPI: wall,0,1,BA00152230L,1,1-1-2019,07/11/2019,08/05/2019,0,07/11/2019,08/05/2019, D478AB17-2B9A-45F1-BF53-135AA0AFDF40
SSRL-128,37.41836548,-122.2007807,BL 12 roof - very back under beams,0,1,BA00116422I,1,7-1-2020,07/17/2020,01/15/2021,0,07/17/2020,01/15/2021, E9F53C7D-D256-44B8-83F2-6778E77372A4
SSRL-128,37.418396,-122.2008317,BL 12 roof - very back under beams,0,1,BA00165239Y,1,1-1-2020,01/31/2020,07/17/2020,0,01/31/2020,07/17/2020, 46BE74D3-75D9-437D-BEE7-C89854376554
SSRL-128,37.418396,-122.2008306,BL 12 HPI: roof,0,1,BA00020977Y,1,7-1-2019,08/20/2019,01/31/2020,0,08/20/2019,01/31/2020, BFC14368-E18D-48F4-B5A4-A6F31024A849
SSRL-128,37.41851895,-122.2008179,BL 12 HPI: roof,0,1,BA00151024J,1,1-1-2019,07/11/2019,08/20/2019,0,07/11/2019,08/20/2019, A76DFD8F-404E-4077-867F-156040600052
SSRL-130,37.41818237,-122.2013649,BL 13-3 Blue electronics rack,0,1,BA00114442I,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, B09F005D-D356-450B-B619-356FCF0FD4F4
SSRL-130,37.41802979,-122.2023475,BL 13-3 Blue electronics rack,0,1,BA000488603,1,1-1-2020,01/29/2020,07/15/2020,0,01/29/2020,07/15/2020, E10490A2-5FDA-4186-9731-70A43711677C
SSRL-130,37.41821289,-122.2014197,BL 13 Blue electronics rack,0,1,BA000416935,1,7-1-2019,08/06/2019,01/29/2020,0,08/06/2019,01/29/2020, C684E067-EF0B-4B6F-A928-6F7F1A7FE153
SSRL-130,37.41815325,-122.2008237,BL 13 Blue electronics rack,0,1,BA000276438,1,1-1-2019,07/11/2019,07/30/2019,1,07/11/2019,07/30/2019, C2B3004B-D492-471B-9682-9F89863ABDCD
SSRL-132,37.41818237,-122.2013331,BL 13 rolling block door,0,1,BA00068213A,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, 381E9E47-03E6-4A96-B6B7-A75C7C62DF49
SSRL-132,37.41821289,-122.2013135,BL 13 rolling block door,0,1,BA00159814W,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, BA07CDD6-4103-4B69-AE44-1A78E45AD93E
SSRL-132,37.41821289,-122.2013469,BL 13 rolling block door,0,1,BA00039688Q,1,7-1-2019,07/30/2019,01/28/2020,0,07/30/2019,01/28/2020, C7CAA684-C380-4608-9E43-9879624447BA
SSRL-132,37.41856011,-122.2005017,BL 13 rolling block door,0,1,BA00131016K,1,1-1-2019,07/11/2019,07/30/2019,0,07/11/2019,07/30/2019, F4967010-15B8-4207-9D8C-95A9F14D1B63
SSRL-134,37.41821289,-122.2011933,BL 14-1 HPI: roof,0,1,BA001621658,1,7-1-2020,07/17/2020,01/15/2021,0,07/17/2020,01/15/2021, E73AA999-AE6D-48BB-93E3-2743844A2E31
SSRL-134,37.41818237,-122.2013449,BL 14 HPI: roof,0,1,BA00130126I,1,1-1-2020,01/31/2020,07/17/2020,0,01/31/2020,07/17/2020, 07A55093-4BC3-4BCA-A925-F845ADCD2D8E
SSRL-134,37.41824341,-122.2012519,BL 14 HPI: roof,0,1,BA00089643U,1,7-1-2019,08/14/2019,01/31/2020,0,08/14/2019,01/31/2020, 0743AC7C-91B9-404D-97E9-72122EB87681
SSRL-134,37.41859384,-122.2014255,BL 14 HPI: roof,0,1,BA00132263G,1,1-1-2019,07/11/2019,08/14/2019,0,07/11/2019,08/14/2019, 992A7ED6-778E-4D87-9AE7-B6D73168FB60
SSRL-135,37.41818237,-122.2013662,BL  14-2 control station,0,1,BA00191674U,1,7-1-2020,07/15/2020,01/11/2021,0,07/15/2020,01/11/2021, F4746417-6D73-43B7-BC89-8A8B03C6E22B
SSRL-135,37.41818237,-122.2013728,BL  14-2 control station,0,1,BA00202004T,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, 89DB4CA2-6B79-4D3A-AF62-BC525B9A4BE3
SSRL-135,37.41818237,-122.2013888,BL  14-2 control station,0,1,BA001189119,1,7-1-2019,08/06/2019,01/28/2020,0,08/06/2019,01/28/2020, A9763659-83D8-4884-B7AE-C8F6E0F4519D
SSRL-135,37.41834507,-122.201249,BL  14-2 control station,0,1,BA002018846,1,1-1-2019,07/11/2019,08/06/2019,0,07/11/2019,08/06/2019, AFB2D2C6-E415-46F8-934C-D7567E47B6D7
SSRL-136,37.41821289,-122.2012387,BL 14-0 front of hutch door,0,1,BA00013325I,1,7-1-2020,07/15/2020,01/14/2021,0,07/15/2020,01/14/2021, D49FE762-C78C-459D-8911-7ED09E7E3657
SSRL-136,37.41818237,-122.2013683,BL 14-0 front of hutch door,0,1,BA00218647Z,1,1-1-2020,01/28/2020,07/15/2020,0,01/28/2020,07/15/2020, 15B2FE7E-B8F1-4B04-82BD-43BB7E84DB64
SSRL-136,37.41821289,-122.2013562,BL 14-0 front of hutch door,0,1,BA000393191,1,7-1-2019,08/06/2019,01/28/2020,0,08/06/2019,01/28/2020, 3F0E610E-90CD-4CFF-A2D0-07F2AC6C3D54
SSRL-136,37.4186248,-122.2011928,BL 14-0 front of hutch door,0,1,BA00136240K,1,1-1-2019,07/11/2019,08/06/2019,0,07/11/2019,08/06/2019, 9E9CC289-E58F-41FF-9D30-540A8EAF9438
SSRL-137,37.41815186,-122.2014471,Bldg 130 room 207 adj moderator,0,1,BA00169078W,1,7-1-2020,07/30/2020,01/15/2021,0,07/30/2020,01/15/2021, 9E27B5A4-BBB6-4A5A-9912-F2F6193CE552
SSRL-137,37.41815186,-122.2014215,Bldg 130 room 207 adj moderator,0,1,BA00183716U,1,1-1-2020,02/03/2020,07/30/2020,0,02/03/2020,07/30/2020, 5968BA78-D272-4F19-9473-5E6CFABD2050
SSRL-137,37.41815186,-122.2014913,Bldg 130 room 207 adj moderator,0,1,BA00056675W,1,7-1-2019,08/23/2019,02/03/2020,0,08/23/2019,02/03/2020, 7CB31B44-198A-4C93-A718-E30A9F712102
SSRL-137,37.41826978,-122.2005886,Bldg 130 room 207 adj moderator,0,1,BA00094287T,1,1-1-2019,07/11/2019,08/23/2019,0,07/11/2019,08/23/2019, 63F410A0-1A1F-4B92-BB39-EA9B318C62CE
SSRL-138,37.41818237,-122.2014651,B130 R208 a adj  moderator,0,1,BA000391773,1,7-1-2020,07/30/2020,01/15/2021,0,07/30/2020,01/15/2021, 6A286969-B40F-412B-BA71-B54238C96622
